Date,Open,High,Low,Close,Adj Close,Volume
2023-10-02,144.6702283343643,145.74394902263208,144.57451377884414,145.31776772039612,145.31776772039612,2312743
2023-10-03,145.6119788450143,146.23125821898904,145.58834025896797,145.77987119465936,145.77987119465936,8420105
2023-10-04,146.81344165287754,146.9770654740692,145.33695938978957,145.97893089023285,145.97893089023285,1104195
2023-10-05,145.24891833739224,146.17352356182397,144.64182430130347,145.37871401307405,145.37871401307405,8008443
2023-10-06,144.696944621505,146.14219832384555,144.15024720879092,145.44851609806406,145.44851609806406,6276728
2023-10-07,144.94033096915933,145.28397211399107,144.70838387304335,145.0632025012023,145.0632025012023,5101036
2023-10-08,145.04035806157972,145.2591008920694,144.6494520656742,145.17671984645355,145.17671984645355,3165251
2023-10-09,144.4904071995038,146.5193498230493,143.89593086431762,145.8388505209746,145.8388505209746,8303693
2023-10-10,147.39771990386106,148.0793785514011,146.9009530450019,147.42486733711996,147.42486733711996,4214850
2023-10-11,146.07158457318877,146.46031136529132,145.0837990529739,146.18705183829312,146.18705183829312,8983439
2023-10-12,148.66818839535608,149.6190519576065,148.18364546039265,148.32008521294938,148.32008521294938,9874883
2023-10-13,147.29247546089954,147.44353335268045,145.67285285937928,146.36799741342688,146.36799741342688,9687479
2023-10-14,146.77949483316516,147.21182963420776,145.81189355028698,146.21621231839129,146.21621231839129,9268541
2023-10-15,146.67008517959846,147.74814544504346,146.24188556467286,146.80452952487587,146.80452952487587,3949281
2023-10-16,146.53225843824006,147.50524870953703,145.81466067258188,147.0855213926109,147.0855213926109,8356061
2023-10-17,147.74950177441522,148.3880277220793,145.77038572146594,146.4628218727903,146.4628218727903,2294929
2023-10-18,146.28430883944029,146.68190323740308,145.26344362873084,146.25469962243304,146.25469962243304,3504594
2023-10-19,145.76866333373067,146.04287853607934,145.63330439832006,145.76169868777419,145.76169868777419,2243294
2023-10-20,145.16027138727497,146.1563115787898,145.05616173789082,145.17233393082998,145.17233393082998,4567675
2023-10-21,146.12097840823495,146.53031241455,145.29759721072227,146.021936027851,146.021936027851,8711634
2023-10-22,146.30677130785406,147.27305071749518,145.72838439084765,146.37895151381605,146.37895151381605,3414802
2023-10-23,145.3992109151153,145.9159965244465,145.1250502485555,145.68604191855542,145.68604191855542,1443031
2023-10-24,146.31221232336847,146.79874649801374,146.23279295437948,146.58564179398866,146.58564179398866,7444345
2023-10-25,146.87656467975725,146.92407539774976,146.79090643016082,146.89294131486525,146.89294131486525,3790373
2023-10-26,147.43409104813736,148.35747025908012,146.53990017347326,147.70580343370423,147.70580343370423,4916643
2023-10-27,147.97900938428924,148.7039586193516,147.7871420595705,148.33543227562782,148.33543227562782,8061183
2023-10-28,147.5596523785517,148.42401062839133,147.18306570259026,147.50643726470577,147.50643726470577,4287058
2023-10-29,146.81876761579838,147.41946613120035,146.5921112135714,146.9462562245088,146.9462562245088,6510493
2023-10-30,148.4455463239234,149.4137397518381,147.3385535238001,147.69354982963205,147.69354982963205,1290998
2023-10-31,146.978435190869,148.48944561076863,146.9090113481229,148.3039200950655,148.3039200950655,5855920
2023-11-01,148.8287719270626,149.6973950950182,147.7639587101931,148.28301850110137,148.28301850110137,2828022
2023-11-02,149.02338848065895,149.7999853334507,148.33273332081794,148.40034588441014,148.40034588441014,7367712
2023-11-03,148.6413156639945,150.44893262484263,147.84095915617215,149.67801078019858,149.67801078019858,2409854
2023-11-04,148.91509559432257,149.93122261947963,148.68138351241214,149.08643939136275,149.08643939136275,8997043
2023-11-05,149.44781633953488,150.39456076347577,148.90780442493036,149.63353677253278,149.63353677253278,1181360
2023-11-06,148.72758827273998,150.0575644417303,147.84750918517852,149.43134412009888,149.43134412009888,3444026
2023-11-07,148.82475457307623,149.34490779455405,148.17387720402903,149.21366291687167,149.21366291687167,3515419
2023-11-08,149.75715184612596,150.3449659483501,149.22419405957464,150.31243976885887,150.31243976885887,6532410
2023-11-09,152.01399133955871,152.9348391873744,150.8135223647315,151.1378561178469,151.1378561178469,5138286
2023-11-10,152.41920495042126,153.035855264942,151.61836384078933,151.95136575384754,151.95136575384754,9333100
2023-11-11,153.89262210849893,154.6891593994751,152.58735760580367,153.25684456100186,153.25684456100186,7893728
2023-11-12,153.63868443465623,154.12020678616878,152.28370904141346,153.27784840263462,153.27784840263462,4584197
2023-11-13,153.39527548832098,154.077109562892,152.7334362984716,153.9598013739296,153.9598013739296,1311955
2023-11-14,153.38727448419624,153.77472040953867,152.82949106682622,153.64953461733612,153.64953461733612,3127599
2023-11-15,154.21838825043852,154.9039535376675,153.2430504595853,153.97370096982456,153.97370096982456,5933594
2023-11-16,153.2324940110109,154.27386381035637,152.7672883987272,153.8435579154569,153.8435579154569,5835451
2023-11-17,154.2970530955358,154.49757782223614,153.88041153784883,153.9405538804496,153.9405538804496,5382794
2023-11-18,154.41554820680744,155.02730545262793,153.85325139092953,154.5357109058865,154.5357109058865,8323494
2023-11-19,153.53007981887825,153.7816991597282,152.57245453437287,153.71749022265305,153.71749022265305,7699144
2023-11-20,156.16535748244024,156.74732888435463,155.63457455598083,155.8098774983385,155.8098774983385,5698713
2023-11-21,155.02599177258182,155.2949851770169,154.11385522601813,154.8038601168388,154.8038601168388,8867791
2023-11-22,153.40918842114152,154.38723060468826,153.20825473248246,153.58967150405107,153.58967150405107,4790328
2023-11-23,155.32744727923327,155.63780923815685,154.21195469307807,154.74778237755115,154.74778237755115,6289730
2023-11-24,154.99891340771413,155.9946652205959,154.90223695806742,155.53944507151408,155.53944507151408,5437610
2023-11-25,156.47153269203838,156.4831532319465,155.71319395230805,156.16356488856624,156.16356488856624,4239536
2023-11-26,157.0884610268147,157.16090791460928,156.03574706893528,156.79191039783052,156.79191039783052,3326133
2023-11-27,156.6248904053266,157.17215718139028,156.2773188810876,156.77966362498358,156.77966362498358,8948140
2023-11-28,156.04547576461883,156.52541459933596,155.21749752901056,155.88240925349777,155.88240925349777,6720626
2023-11-29,155.33265702349883,156.5582343598108,154.5372070627091,155.95821381169148,155.95821381169148,7221714
2023-11-30,155.74306560978283,156.03472818849212,154.35387428069993,155.28105210017938,155.28105210017938,7374825
2023-12-01,156.16372076537564,156.9511537197237,155.9290786835202,156.25617183359714,156.25617183359714,6005858
2023-12-02,155.84775294183547,156.9692368492842,155.44843702602617,156.10911445209499,156.10911445209499,8028722
2023-12-03,155.80812186822092,156.58797285711427,155.13120124197206,155.2836172553025,155.2836172553025,9221252
2023-12-04,154.6100595683781,155.00185023899783,153.61757606621973,154.96223141364948,154.96223141364948,9975708
2023-12-05,154.67093221974332,155.85566981518292,153.74393125181902,155.3751628679251,155.3751628679251,4415871
2023-12-06,154.0331237283592,154.91636849353932,153.49316659807863,154.81143831512114,154.81143831512114,2877971
2023-12-07,154.29222289522752,154.53426791109004,153.14718462517828,153.9892179195547,153.9892179195547,8997488
2023-12-08,153.59269045479846,155.21956772431375,153.0717324775264,154.2329051310466,154.2329051310466,7814612
2023-12-09,155.35526879314753,155.49776433604904,153.8542860141526,154.47787170215534,154.47787170215534,5963401
2023-12-10,152.92996382284235,154.46981668023557,152.84083939072633,153.9709285267842,153.9709285267842,3866757
2023-12-11,154.3481184053109,154.96627413962904,152.74461980066908,153.49989022116588,153.49989022116588,6913318
2023-12-12,153.83744889212483,154.53991386266893,153.60422667488828,153.7319401585235,153.7319401585235,7741286
2023-12-13,152.235499261091,152.84350450051312,151.40943163083847,152.2838558170262,152.2838558170262,2577969
2023-12-14,150.6039324992452,150.88616289006885,149.8219044115748,150.87639204264966,150.87639204264966,4651387
2023-12-15,150.35751587857325,150.68397718681723,149.44920312365423,150.15794782139722,150.15794782139722,2711672
2023-12-16,149.92568331847295,150.46221231307007,149.8895229379482,149.94450066968537,149.94450066968537,6905950
2023-12-17,150.80705917629163,150.89492567543647,149.95227987933805,150.25540823528337,150.25540823528337,4212883
2023-12-18,151.78787827656393,152.1385052077731,151.46765188232206,151.7307644522329,151.7307644522329,4028631
2023-12-19,152.6635749561659,152.69677806495724,152.22828766796343,152.58842407543494,152.58842407543494,8232212
2023-12-20,152.24667943936458,152.50706404262652,152.15903669260075,152.42848554547152,152.42848554547152,7423959
2023-12-21,152.3809965257083,152.8063926137704,151.44403870267723,152.40946933756882,152.40946933756882,7984297
2023-12-22,151.56084085737703,151.6935566114201,150.85313773221864,151.406939972931,151.406939972931,5024733
2023-12-23,150.53334264061033,151.9559676852002,150.2278183299523,151.38842683693863,151.38842683693863,5859221
2023-12-24,150.42567548696564,151.78923316715577,150.02869396989135,151.0997681980185,151.0997681980185,4801250
2023-12-25,151.79411880536793,152.59470550447702,150.97528421785174,151.42248675835657,151.42248675835657,1019675
2023-12-26,150.68068853386822,150.88083877811303,149.99466148144364,150.59525581480426,150.59525581480426,9462605
2023-12-27,151.02261066086908,151.2820849113045,150.50693123317257,151.11460232904543,151.11460232904543,1486799
2023-12-28,152.6565582085807,152.7611260489151,151.72794926883356,152.647341242048,152.647341242048,7810805
2023-12-29,152.712371946272,153.34880219581564,152.0416176106853,152.53858109359115,152.53858109359115,3238057
2023-12-30,152.67041297553538,153.64676854217697,151.67825496071208,152.94029281569007,152.94029281569007,5464344
2023-12-31,153.24128444470003,153.66202295222683,152.38985948695492,153.6304368074012,153.6304368074012,1566088
